wl_position,days_before_travel,class_type,train_type,route_demand_score,season_index,day_of_week,confirmed
21,48,2A,Superfast,0.0668,0.3148,Tue,0
59,88,SL,Duronto,0.6029,0.5843,Tue,0
58,75,3A,Express,0.0692,0.9958,Wed,0
19,54,1A,Rajdhani,0.6969,0.23,Mon,0
9,90,3A,Rajdhani,0.7037,0.2695,Mon,0
43,86,SL,Express,0.148,0.6472,Thu,0
49,82,2A,Express,0.7622,0.8831,Sun,0
48,84,SL,Superfast,0.262,0.3226,Thu,1
36,49,3A,Superfast,0.3805,0.5759,Fri,0
42,20,3A,Rajdhani,0.0614,0.8526,Sat,0
54,87,1A,Duronto,0.4311,0.903,Sun,0
47,12,1A,Rajdhani,0.304,0.8742,Fri,1
57,41,1A,Rajdhani,0.6381,0.4891,Tue,0
51,114,1A,Rajdhani,0.2692,0.2774,Sun,0
32,99,3A,Superfast,0.6189,0.3865,Tue,1
35,119,1A,Rajdhani,0.3009,0.4459,Wed,0
31,14,SL,Duronto,0.2356,0.4355,Tue,1
60,49,SL,Duronto,0.7422,0.1114,Tue,0
53,0,3A,Duronto,0.3083,0.6019,Sun,0
55,50,3A,Rajdhani,0.2114,0.5505,Sun,0
32,33,3A,Express,0.9581,0.9781,Wed,0
37,41,3A,Rajdhani,0.8565,0.8523,Sun,0
32,61,2A,Express,0.4794,0.1639,Fri,0
43,94,SL,Rajdhani,0.0745,0.7314,Sat,0
56,113,2A,Duronto,0.5314,0.5002,Tue,0
37,31,3A,Express,0.0352,0.1869,Sat,0
39,99,3A,Duronto,0.8313,0.1032,Sat,0
38,60,1A,Rajdhani,0.4239,0.3445,Thu,1
30,92,2A,Superfast,0.2142,0.6958,Mon,1
58,53,2A,Express,0.7644,0.4137,Mon,0
32,73,2A,Rajdhani,0.1652,0.921,Sun,0
45,57,1A,Duronto,0.6958,0.3978,Wed,0
2,84,3A,Mail,0.6393,0.8702,Sat,1
51,99,SL,Superfast,0.1614,0.1317,Tue,0
11,23,SL,Mail,0.6643,0.4293,Tue,0
59,26,2A,Mail,0.7822,0.9821,Wed,0
20,20,1A,Superfast,0.7775,0.5771,Fri,0
37,17,1A,Duronto,0.6035,0.9376,Wed,0
9,115,2A,Mail,0.0963,0.0349,Thu,1
38,54,2A,Mail,0.1712,0.2441,Fri,0
49,67,3A,Rajdhani,0.2976,0.332,Wed,0
19,46,2A,Superfast,0.9373,0.966,Sun,1
55,53,3A,Express,0.0959,0.5775,Thu,0
40,17,1A,Mail,0.5495,0.1436,Thu,0
7,72,SL,Rajdhani,0.8924,0.026,Wed,1
5,115,3A,Superfast,0.4382,0.3249,Sat,1
47,63,2A,Express,0.8811,0.7716,Thu,0
42,48,3A,Express,0.3229,0.7813,Fri,0
24,93,1A,Mail,0.4423,0.5549,Fri,1
48,34,1A,Duronto,0.5959,0.9115,Fri,1
41,108,3A,Superfast,0.6511,0.1222,Sat,0
7,93,3A,Rajdhani,0.3927,0.7575,Sat,1
11,38,3A,Superfast,0.46,0.7932,Sat,1
9,109,3A,Rajdhani,0.6125,0.4512,Fri,1
49,57,1A,Mail,0.8515,0.746,Sat,0
30,56,1A,Superfast,0.3566,0.2384,Sun,0
41,5,3A,Mail,0.5595,0.493,Mon,0
3,77,SL,Duronto,0.7587,0.2084,Sun,1
22,109,1A,Rajdhani,0.9621,0.5046,Mon,0
40,92,1A,Duronto,0.1212,0.682,Wed,0
51,95,SL,Rajdhani,0.0795,0.0026,Sat,0
20,77,SL,Duronto,0.0372,0.0917,Mon,0
32,19,2A,Superfast,0.2126,0.4836,Fri,0
48,49,SL,Rajdhani,0.5293,0.0983,Thu,0
7,8,2A,Mail,0.1685,0.3504,Fri,0
60,75,SL,Rajdhani,0.2473,0.8758,Sun,0
7,13,3A,Express,0.1639,0.6395,Tue,1
20,119,3A,Rajdhani,0.8797,0.2552,Wed,1
25,22,SL,Rajdhani,0.8725,0.0316,Sun,1
45,47,SL,Express,0.4626,0.3087,Tue,0
35,97,2A,Duronto,0.3283,0.966,Sat,0
44,79,2A,Duronto,0.9225,0.3484,Tue,0
24,81,2A,Rajdhani,0.6301,0.1928,Fri,1
40,55,1A,Duronto,0.1628,0.4382,Sun,1
13,104,3A,Express,0.8102,0.7395,Tue,0
52,120,SL,Mail,0.3106,0.858,Mon,0
48,39,2A,Duronto,0.862,0.0794,Thu,0
39,96,SL,Rajdhani,0.5356,0.3331,Wed,0
4,68,SL,Mail,0.6929,0.8601,Mon,1
12,38,1A,Mail,0.7116,0.3636,Sun,1
17,73,SL,Mail,0.0475,0.386,Wed,1
1,85,1A,Rajdhani,0.737,0.8539,Fri,1
17,42,1A,Mail,0.2314,0.4597,Sat,1
2,107,1A,Express,0.7633,0.1379,Sat,1
6,96,3A,Mail,0.3083,0.2945,Fri,1
44,30,1A,Express,0.0935,0.6595,Fri,0
58,69,3A,Rajdhani,0.6047,0.3387,Tue,0
11,99,1A,Rajdhani,0.9892,0.5586,Wed,0
53,2,1A,Rajdhani,0.0247,0.3091,Wed,0
43,3,1A,Mail,0.0168,0.8856,Sat,0
18,119,1A,Duronto,0.1837,0.7843,Fri,0
40,26,2A,Duronto,0.1356,0.2003,Sun,0
25,101,SL,Mail,0.728,0.646,Tue,0
39,88,1A,Superfast,0.6033,0.0878,Sat,0
28,100,2A,Superfast,0.0824,0.3633,Sat,0
46,26,SL,Express,0.1162,0.5625,Fri,0
16,104,SL,Duronto,0.7613,0.9537,Tue,0
12,99,SL,Mail,0.2126,0.763,Wed,0
41,109,3A,Rajdhani,0.1462,0.3574,Wed,0
52,46,1A,Duronto,0.0559,0.9324,Fri,0
29,59,3A,Mail,0.7927,0.2104,Mon,0
23,35,SL,Superfast,0.9412,0.8329,Tue,0
21,117,2A,Superfast,0.8421,0.5114,Mon,1
16,45,2A,Superfast,0.0142,0.9426,Sat,1
53,60,3A,Express,0.2487,0.4613,Fri,0
51,41,1A,Mail,0.8081,0.0138,Sun,0
48,6,SL,Mail,0.7749,0.3313,Sun,0
41,29,1A,Rajdhani,0.1844,0.2692,Wed,0
45,49,3A,Mail,0.7713,0.9821,Fri,1
26,115,2A,Rajdhani,0.3129,0.3388,Sat,1
37,46,2A,Superfast,0.9883,0.4361,Wed,0
22,92,3A,Duronto,0.9099,0.9514,Fri,1
51,39,SL,Superfast,0.8766,0.8733,Wed,0
10,104,3A,Mail,0.4674,0.1509,Fri,1
7,4,3A,Rajdhani,0.5308,0.8385,Thu,1
9,69,3A,Superfast,0.6828,0.6525,Thu,1
25,57,SL,Mail,0.1683,0.0845,Thu,1
46,43,SL,Mail,0.5569,0.0169,Sun,0
15,70,2A,Rajdhani,0.7669,0.9236,Fri,0
13,102,1A,Express,0.0543,0.4259,Mon,1
42,31,SL,Duronto,0.2248,0.7929,Sat,1
46,78,SL,Express,0.8325,0.0651,Tue,1
26,114,SL,Superfast,0.4103,0.8427,Fri,1
21,76,3A,Express,0.1591,0.5677,Sat,1
23,81,1A,Rajdhani,0.2937,0.1998,Mon,0
44,73,2A,Duronto,0.7193,0.2552,Thu,0
28,39,2A,Express,0.621,0.9827,Sat,0
51,56,3A,Express,0.5982,0.5,Mon,0
38,10,2A,Duronto,0.4065,0.1738,Fri,0
12,39,3A,Superfast,0.7313,0.6646,Mon,1
24,103,3A,Rajdhani,0.7544,0.0787,Fri,0
13,46,SL,Duronto,0.7248,0.7556,Mon,1
40,1,SL,Superfast,0.7982,0.8772,Mon,1
48,90,SL,Duronto,0.2763,0.189,Tue,1
2,51,1A,Rajdhani,0.9111,0.4646,Thu,1
54,117,1A,Rajdhani,0.3399,0.8924,Thu,0
39,119,2A,Express,0.2771,0.8046,Thu,1
12,108,1A,Express,0.6588,0.0334,Thu,1
39,113,SL,Mail,0.9632,0.1412,Mon,0
51,107,1A,Mail,0.2562,0.9839,Fri,0
14,71,2A,Express,0.19,0.2579,Tue,1
30,48,SL,Rajdhani,0.0512,0.5266,Mon,0
41,58,1A,Superfast,0.4699,0.0368,Thu,0
50,37,SL,Express,0.9047,0.147,Sat,0
43,15,2A,Mail,0.9003,0.4258,Sun,0
48,119,2A,Rajdhani,0.7722,0.2175,Wed,0
19,87,SL,Duronto,0.2512,0.5969,Fri,1
31,86,3A,Express,0.4878,0.9464,Sun,0
43,118,2A,Express,0.1158,0.7166,Thu,0
50,77,1A,Superfast,0.5778,0.5978,Sat,0
43,26,2A,Rajdhani,0.9624,0.0294,Wed,1
25,73,SL,Superfast,0.7507,0.837,Fri,0
4,27,SL,Duronto,0.4405,0.5913,Sat,1
50,88,2A,Rajdhani,0.6583,0.2259,Wed,0
51,65,SL,Superfast,0.5747,0.7151,Sat,0
13,44,3A,Duronto,0.6567,0.7188,Fri,0
36,32,2A,Duronto,0.0587,0.6377,Sat,0
42,59,3A,Express,0.6327,0.6358,Thu,0
54,49,2A,Rajdhani,0.5689,0.4941,Mon,0
37,45,3A,Duronto,0.9891,0.4636,Sun,0
3,34,1A,Superfast,0.071,0.028,Mon,0
16,110,SL,Rajdhani,0.3707,0.823,Thu,0
26,40,SL,Duronto,0.8476,0.9387,Fri,1
40,57,2A,Express,0.408,0.9423,Mon,0
56,76,2A,Mail,0.9912,0.6092,Sun,0
39,54,3A,Mail,0.0761,0.6415,Fri,0
19,4,SL,Mail,0.0246,0.5682,Thu,0
46,4,SL,Duronto,0.7351,0.3849,Wed,0
15,21,3A,Duronto,0.9506,0.8496,Mon,1
32,33,1A,Superfast,0.0536,0.0002,Thu,0
49,64,1A,Mail,0.6963,0.2729,Mon,0
21,58,1A,Mail,0.4474,0.9252,Sat,1
1,16,2A,Rajdhani,0.503,0.1639,Sat,1
6,50,3A,Rajdhani,0.7078,0.8822,Sun,1
27,48,3A,Duronto,0.2251,0.783,Wed,0
23,8,1A,Duronto,0.5207,0.645,Thu,1
47,73,3A,Express,0.6746,0.6312,Thu,1
31,14,3A,Mail,0.1738,0.4254,Fri,0
12,108,1A,Mail,0.3921,0.0275,Tue,1
21,28,2A,Duronto,0.4725,0.6275,Mon,0
52,52,3A,Superfast,0.0683,0.2373,Wed,0
2,24,SL,Rajdhani,0.9879,0.2076,Mon,1
5,84,2A,Mail,0.0036,0.2826,Tue,1
9,80,3A,Superfast,0.107,0.344,Wed,1
20,90,3A,Rajdhani,0.6683,0.188,Sat,0
46,27,SL,Express,0.0482,0.9803,Wed,0
18,22,3A,Duronto,0.9391,0.6363,Mon,0
22,102,SL,Superfast,0.9651,0.4011,Sun,1
8,99,SL,Rajdhani,0.4785,0.0471,Wed,1
34,2,3A,Duronto,0.5837,0.8431,Mon,1
9,32,2A,Duronto,0.8821,0.3633,Thu,1
7,70,2A,Mail,0.2289,0.6283,Fri,1
30,68,3A,Rajdhani,0.4184,0.7672,Tue,0
18,89,3A,Duronto,0.8866,0.6323,Thu,0
27,16,1A,Mail,0.3581,0.7094,Sat,0
16,80,1A,Duronto,0.9279,0.455,Tue,1
21,110,1A,Rajdhani,0.6843,0.0518,Fri,0
5,66,2A,Duronto,0.7408,0.8737,Tue,1
55,66,1A,Express,0.6555,0.1293,Sun,0
29,33,3A,Express,0.7538,0.9459,Mon,0
47,7,3A,Express,0.8569,0.7443,Wed,0
37,44,SL,Express,0.9453,0.6653,Mon,0
43,59,2A,Superfast,0.2023,0.5378,Sat,0
22,55,1A,Duronto,0.9771,0.8686,Mon,1
14,69,SL,Duronto,0.82,0.8125,Wed,0
57,100,2A,Duronto,0.5197,0.3119,Wed,1
19,108,SL,Duronto,0.4121,0.4118,Wed,1
35,21,2A,Mail,0.4226,0.264,Tue,0
24,32,2A,Superfast,0.6051,0.2449,Mon,1
42,49,SL,Duronto,0.7023,0.6714,Tue,0
60,70,1A,Mail,0.6871,0.9221,Fri,0
6,112,3A,Superfast,0.2305,0.8559,Mon,1
60,103,1A,Mail,0.5549,0.226,Tue,0
58,82,2A,Express,0.5366,0.935,Fri,0
3,111,3A,Express,0.2029,0.4484,Tue,1
34,45,3A,Mail,0.3989,0.3301,Sun,0
45,51,1A,Duronto,0.5935,0.2043,Tue,0
50,118,1A,Superfast,0.8989,0.6636,Sun,0
2,73,1A,Rajdhani,0.3457,0.4466,Wed,1
15,86,SL,Mail,0.2539,0.5085,Wed,0
37,65,3A,Mail,0.0938,0.2531,Fri,0
15,20,3A,Mail,0.6067,0.6714,Wed,1
60,23,2A,Duronto,0.7432,0.1173,Mon,1
32,47,2A,Mail,0.1988,0.8932,Sun,0
21,120,2A,Rajdhani,0.6171,0.6021,Thu,1
17,12,1A,Express,0.9677,0.4569,Wed,0
34,63,3A,Express,0.6887,0.1692,Mon,0
32,4,1A,Superfast,0.6003,0.5575,Fri,0
50,17,1A,Superfast,0.0626,0.285,Sat,0
47,115,2A,Express,0.9861,0.8356,Mon,0
52,74,2A,Rajdhani,0.4682,0.5154,Mon,0
23,36,2A,Rajdhani,0.5018,0.0025,Fri,0
35,53,SL,Duronto,0.7964,0.4139,Sat,1
37,31,3A,Express,0.4642,0.8849,Mon,1
43,27,1A,Express,0.5057,0.3228,Fri,0
41,85,SL,Superfast,0.8223,0.2063,Wed,0
37,44,SL,Duronto,0.2134,0.065,Sat,1
57,27,SL,Express,0.1939,0.3443,Mon,0
33,64,2A,Superfast,0.305,0.9158,Sun,0
25,69,SL,Superfast,0.5428,0.2987,Tue,1
46,74,3A,Superfast,0.6295,0.2003,Sun,1
37,41,SL,Superfast,0.804,0.4146,Thu,0
40,32,SL,Rajdhani,0.3527,0.4813,Mon,0
21,15,1A,Mail,0.2119,0.9325,Fri,1
46,12,3A,Superfast,0.4128,0.4272,Wed,1
60,20,2A,Rajdhani,0.1735,0.931,Wed,1
48,58,1A,Mail,0.2705,0.0246,Fri,0
38,111,1A,Rajdhani,0.0676,0.1102,Wed,0
40,46,1A,Mail,0.074,0.2019,Sat,0
34,38,SL,Rajdhani,0.2093,0.4105,Sun,1
19,109,3A,Duronto,0.3324,0.234,Sun,1
27,87,SL,Rajdhani,0.9436,0.8771,Mon,0
9,42,1A,Duronto,0.4856,0.0043,Wed,1
5,26,SL,Mail,0.1261,0.9938,Fri,1
5,108,2A,Express,0.1857,0.3877,Fri,1
25,36,3A,Express,0.259,0.3332,Fri,0
26,113,1A,Superfast,0.9049,0.7066,Sat,0
19,2,1A,Mail,0.3642,0.6133,Sat,1
30,75,SL,Rajdhani,0.9346,0.3464,Sun,0
36,6,SL,Superfast,0.0828,0.0667,Mon,0
48,57,1A,Rajdhani,0.8631,0.8039,Tue,0
48,19,1A,Express,0.4559,0.6445,Sun,0
16,78,3A,Superfast,0.8944,0.9986,Thu,1
7,64,SL,Mail,0.7442,0.529,Tue,1
18,114,2A,Mail,0.2616,0.0116,Sun,0
56,73,3A,Superfast,0.3895,0.5354,Thu,0
21,13,2A,Superfast,0.7123,0.6704,Thu,1
31,78,3A,Rajdhani,0.2331,0.2326,Mon,0
1,97,1A,Rajdhani,0.6808,0.6253,Tue,1
3,120,SL,Mail,0.5683,0.3357,Thu,1
31,48,3A,Mail,0.3401,0.6735,Mon,0
25,88,1A,Superfast,0.6892,0.9764,Wed,1
53,94,1A,Duronto,0.9276,0.8068,Sun,0
8,73,3A,Superfast,0.9058,0.879,Tue,1
1,36,3A,Superfast,0.5366,0.9275,Fri,1
7,5,SL,Express,0.7255,0.5274,Mon,1
7,5,1A,Superfast,0.3926,0.3679,Wed,0
8,27,1A,Express,0.2338,0.9505,Fri,1
19,101,SL,Rajdhani,0.6529,0.6197,Sun,1
17,120,1A,Duronto,0.2802,0.2679,Sat,0
11,77,2A,Superfast,0.2783,0.2151,Mon,1
47,12,1A,Rajdhani,0.7317,0.692,Thu,0
41,12,2A,Superfast,0.8795,0.3963,Mon,0
49,120,SL,Superfast,0.5132,0.2899,Mon,0
11,9,SL,Rajdhani,0.0446,0.2301,Tue,1
38,79,3A,Superfast,0.7136,0.1473,Sat,0
41,38,SL,Duronto,0.7545,0.4774,Thu,1
50,98,2A,Superfast,0.9376,0.3436,Thu,0
52,78,SL,Express,0.5497,0.4679,Tue,0
2,22,2A,Rajdhani,0.5791,0.2497,Fri,1
4,36,SL,Express,0.7142,0.9557,Tue,1
50,120,1A,Duronto,0.5058,0.1432,Fri,0
28,7,SL,Superfast,0.2064,0.9457,Sat,0
33,89,3A,Rajdhani,0.8136,0.4331,Sun,0
11,59,2A,Rajdhani,0.6344,0.4884,Sun,1
3,85,SL,Express,0.2828,0.1774,Tue,1
40,4,1A,Duronto,0.9677,0.4426,Tue,1
5,97,3A,Express,0.8293,0.1096,Thu,1
52,26,1A,Mail,0.3478,0.9656,Fri,0
21,18,3A,Duronto,0.0154,0.3711,Wed,1
22,42,1A,Superfast,0.9589,0.2143,Sat,1
54,42,1A,Mail,0.1053,0.7466,Wed,0
37,34,2A,Express,0.3297,0.3301,Fri,0
60,108,1A,Express,0.1843,0.6067,Thu,0
11,83,3A,Duronto,0.8952,0.1309,Wed,0
44,114,1A,Duronto,0.3348,0.4529,Mon,0
22,54,2A,Express,0.2739,0.28,Fri,1
41,60,1A,Rajdhani,0.453,0.7836,Tue,1
53,46,2A,Superfast,0.9948,0.1361,Tue,0
13,101,2A,Duronto,0.5216,0.635,Mon,1
54,76,3A,Rajdhani,0.03,0.0073,Tue,0
52,55,1A,Express,0.6283,0.0299,Tue,0
3,81,3A,Express,0.5485,0.5877,Mon,1
13,17,2A,Rajdhani,0.0775,0.8661,Sun,1
28,64,3A,Express,0.8478,0.4616,Thu,1
54,95,3A,Superfast,0.088,0.42,Mon,0
11,52,2A,Rajdhani,0.0613,0.0899,Tue,1
11,118,2A,Superfast,0.7413,0.808,Sun,1
21,88,3A,Duronto,0.479,0.4812,Wed,0
52,84,1A,Mail,0.0548,0.2388,Fri,0
21,90,2A,Superfast,0.5391,0.7964,Sat,0
7,10,2A,Mail,0.3933,0.4479,Tue,1
17,111,1A,Express,0.7373,0.1439,Sun,0
48,0,SL,Superfast,0.0447,0.0924,Fri,0
14,82,2A,Superfast,0.3528,0.9657,Wed,1
33,95,SL,Express,0.4887,0.642,Sat,0
11,7,1A,Superfast,0.5526,0.2438,Fri,1
13,18,1A,Express,0.7057,0.5057,Sat,0
1,54,1A,Duronto,0.3718,0.7751,Sun,1
34,15,1A,Rajdhani,0.2174,0.8918,Sun,0
9,98,3A,Superfast,0.4174,0.5928,Thu,1
13,65,3A,Duronto,0.2823,0.9084,Tue,0
37,11,SL,Rajdhani,0.7128,0.4415,Fri,0
30,92,1A,Superfast,0.0479,0.8584,Sun,0
41,73,SL,Duronto,0.9444,0.0328,Thu,0
45,61,SL,Superfast,0.8848,0.6764,Sat,0
37,85,1A,Rajdhani,0.3239,0.3937,Wed,1
47,97,SL,Superfast,0.1052,0.7311,Sun,0
7,57,SL,Express,0.6583,0.7083,Mon,1
14,20,SL,Duronto,0.9497,0.5525,Thu,1
48,36,SL,Superfast,0.9297,0.8566,Tue,0
6,4,3A,Express,0.0943,0.8232,Sun,1
34,69,SL,Rajdhani,0.4237,0.9776,Tue,0
16,31,1A,Rajdhani,0.5923,0.2613,Wed,0
51,66,SL,Express,0.8315,0.5337,Thu,0
37,9,1A,Rajdhani,0.4684,0.7082,Thu,0
36,68,1A,Express,0.4729,0.9308,Thu,0
46,87,3A,Rajdhani,0.5731,0.8674,Tue,0
59,83,3A,Mail,0.953,0.496,Fri,0
6,61,SL,Mail,0.2716,0.5087,Sun,1
8,36,SL,Superfast,0.6461,0.1696,Mon,1
24,94,2A,Rajdhani,0.963,0.868,Wed,1
3,46,SL,Mail,0.4533,0.2926,Sat,1
4,80,2A,Express,0.3239,0.7099,Thu,1
32,48,2A,Rajdhani,0.2917,0.622,Sat,0
1,23,3A,Duronto,0.6529,0.2848,Wed,1
34,81,1A,Express,0.47,0.9212,Mon,0
45,25,2A,Mail,0.8423,0.4848,Wed,1
9,105,SL,Mail,0.2568,0.8957,Fri,1
12,54,2A,Mail,0.9982,0.245,Fri,0
10,6,3A,Superfast,0.8934,0.181,Thu,1
10,106,2A,Superfast,0.3616,0.5961,Sat,1
50,77,2A,Duronto,0.858,0.4831,Sun,0
44,40,2A,Duronto,0.9992,0.3934,Thu,0
54,112,2A,Express,0.9957,0.6761,Thu,1
48,1,2A,Duronto,0.3158,0.9756,Wed,1
23,29,2A,Express,0.5183,0.3254,Sat,0
6,112,2A,Rajdhani,0.508,0.625,Wed,1
24,80,3A,Superfast,0.697,0.7891,Sun,1
57,19,SL,Mail,0.0731,0.2905,Sun,0
24,55,3A,Express,0.8218,0.2994,Sat,0
21,73,2A,Duronto,0.1945,0.9237,Thu,0
56,23,2A,Rajdhani,0.4628,0.1252,Tue,0
42,107,1A,Duronto,0.5967,0.3185,Mon,0
31,11,3A,Mail,0.4746,0.5479,Fri,0
47,90,2A,Rajdhani,0.0697,0.5019,Sun,0
58,14,1A,Duronto,0.3701,0.6592,Sat,1
41,72,3A,Express,0.4454,0.1063,Mon,0
30,81,2A,Duronto,0.4897,0.9433,Thu,1
56,47,1A,Superfast,0.9755,0.3991,Thu,0
34,60,1A,Superfast,0.4217,0.645,Fri,0
18,70,2A,Rajdhani,0.6111,0.7347,Sat,1
12,27,SL,Superfast,0.1166,0.6803,Wed,0
35,109,2A,Duronto,0.2246,0.7272,Fri,0
7,99,1A,Mail,0.0635,0.5481,Sun,0
41,2,SL,Superfast,0.4757,0.9464,Fri,1
40,107,SL,Express,0.5019,0.4602,Mon,0
25,15,3A,Duronto,0.9216,0.8498,Tue,0
6,35,SL,Superfast,0.6871,0.2368,Tue,1
1,3,1A,Rajdhani,0.2228,0.7984,Fri,1
46,98,1A,Mail,0.0663,0.6299,Thu,0
16,8,3A,Mail,0.114,0.8882,Sun,0
60,119,1A,Mail,0.0623,0.6311,Sat,0
48,109,1A,Mail,0.9654,0.2467,Sat,0
4,11,1A,Express,0.706,0.059,Fri,0
29,73,3A,Superfast,0.0778,0.6945,Fri,0
38,109,SL,Mail,0.1581,0.2473,Tue,0
47,43,3A,Express,0.7126,0.9134,Thu,0
28,107,SL,Express,0.2269,0.9681,Thu,1
22,65,1A,Mail,0.5458,0.9601,Sun,0
8,18,2A,Mail,0.1501,0.2078,Tue,1
32,12,3A,Express,0.8836,0.5441,Mon,0
33,105,SL,Express,0.5572,0.9548,Sun,1
13,54,SL,Rajdhani,0.3022,0.0023,Fri,0
27,116,1A,Express,0.9081,0.1397,Mon,0
18,96,SL,Rajdhani,0.5237,0.5473,Thu,1
18,64,1A,Duronto,0.5439,0.4277,Wed,1
13,91,1A,Duronto,0.3966,0.1786,Sun,0
22,103,1A,Rajdhani,0.1251,0.4208,Mon,1
14,69,SL,Duronto,0.2179,0.1168,Tue,1
11,115,2A,Express,0.4736,0.3019,Wed,1
39,2,3A,Express,0.7109,0.0779,Mon,0
50,108,SL,Mail,0.2046,0.4252,Sat,0
53,24,3A,Superfast,0.1555,0.9644,Sat,0
22,120,SL,Mail,0.5204,0.6972,Mon,1
36,107,1A,Mail,0.1285,0.3365,Wed,0
17,51,3A,Superfast,0.4366,0.864,Thu,0
51,15,1A,Rajdhani,0.5592,0.0525,Mon,0
32,42,SL,Express,0.4886,0.1657,Sun,0
14,55,SL,Superfast,0.9007,0.153,Mon,0
42,67,2A,Express,0.066,0.5577,Tue,0
57,7,3A,Rajdhani,0.9027,0.1147,Thu,0
29,102,SL,Duronto,0.6257,0.0652,Tue,1
6,79,SL,Mail,0.1563,0.9521,Sun,1
50,43,2A,Mail,0.104,0.9588,Mon,0
57,37,2A,Express,0.8315,0.3079,Tue,0
4,22,2A,Superfast,0.0257,0.9626,Mon,1
11,5,1A,Duronto,0.5799,0.481,Mon,0
45,42,2A,Express,0.8778,0.6252,Thu,0
40,43,2A,Mail,0.9312,0.0631,Wed,0
10,79,3A,Express,0.6184,0.6263,Fri,1
55,117,1A,Express,0.9648,0.7301,Wed,1
28,79,1A,Mail,0.6597,0.6329,Fri,0
11,22,SL,Duronto,0.9367,0.7509,Sun,1
35,15,3A,Express,0.8557,0.6232,Fri,1
15,99,2A,Superfast,0.0394,0.8204,Sun,0
8,75,1A,Superfast,0.4053,0.7423,Thu,1
20,100,SL,Rajdhani,0.4027,0.8769,Sat,0
50,8,3A,Rajdhani,0.3255,0.7929,Wed,0
59,81,2A,Rajdhani,0.9989,0.7149,Mon,0
21,8,3A,Superfast,0.148,0.7282,Sun,0
1,111,3A,Duronto,0.2406,0.685,Fri,1
29,84,2A,Express,0.0954,0.316,Mon,0
24,57,SL,Superfast,0.572,0.2484,Fri,1
30,64,2A,Rajdhani,0.8346,0.7984,Thu,0
40,58,1A,Rajdhani,0.2237,0.9256,Thu,0
35,22,2A,Express,0.5638,0.8802,Sun,0
33,68,3A,Rajdhani,0.1958,0.7959,Mon,0
20,18,SL,Mail,0.0625,0.4034,Sun,1
57,34,2A,Duronto,0.1209,0.4117,Tue,0
16,96,1A,Mail,0.4215,0.7871,Mon,0
9,54,SL,Superfast,0.2059,0.501,Sun,1
31,109,3A,Express,0.0905,0.8782,Fri,0
17,81,2A,Duronto,0.4127,0.0475,Mon,1
59,39,SL,Duronto,0.6632,0.944,Sun,0
31,13,SL,Mail,0.5737,0.7895,Sun,0
48,83,3A,Rajdhani,0.5118,0.6687,Mon,0
23,115,SL,Superfast,0.4646,0.265,Wed,1
6,12,SL,Rajdhani,0.505,0.9818,Fri,1
30,52,1A,Duronto,0.8772,0.7948,Fri,0
55,79,SL,Rajdhani,0.0311,0.6042,Sat,0
7,104,2A,Superfast,0.467,0.6192,Tue,1
56,94,1A,Duronto,0.8769,0.7695,Fri,0
48,38,1A,Rajdhani,0.5221,0.7505,Sun,0
40,98,2A,Express,0.2229,0.4438,Sun,0
42,83,1A,Rajdhani,0.2358,0.1427,Tue,0
46,120,3A,Express,0.6374,0.1055,Wed,0
11,64,3A,Mail,0.7916,0.4762,Sun,1
34,55,2A,Superfast,0.8536,0.2947,Mon,1
12,39,SL,Express,0.5076,0.0916,Sat,1
60,45,1A,Superfast,0.8229,0.526,Thu,1
60,76,2A,Mail,0.2539,0.9133,Thu,0
52,6,1A,Rajdhani,0.5714,0.6623,Fri,0
52,44,3A,Rajdhani,0.7891,0.1453,Wed,1
45,21,3A,Express,0.9118,0.7817,Fri,1
47,6,2A,Mail,0.7843,0.2049,Wed,0
27,83,1A,Rajdhani,0.8686,0.5149,Thu,1
58,51,3A,Duronto,0.8874,0.947,Sat,0
12,100,1A,Mail,0.2698,0.7514,Mon,1
13,99,3A,Duronto,0.3234,0.8206,Tue,0
8,67,3A,Duronto,0.8017,0.4979,Sat,1
16,120,3A,Mail,0.9302,0.9995,Sun,0
29,69,3A,Rajdhani,0.8116,0.23,Mon,0
35,109,SL,Mail,0.2222,0.6968,Wed,0
60,66,2A,Rajdhani,0.9921,0.8921,Sat,0
29,2,1A,Superfast,0.6349,0.6077,Sun,0
31,57,3A,Duronto,0.4785,0.94,Mon,0
13,119,3A,Express,0.9651,0.9471,Tue,1
12,66,3A,Mail,0.8964,0.8748,Wed,0
51,99,2A,Express,0.5909,0.6985,Fri,1
2,53,1A,Superfast,0.3642,0.8939,Wed,1
33,8,2A,Superfast,0.4685,0.2145,Wed,0
8,53,2A,Duronto,0.5506,0.6431,Mon,0
41,79,3A,Express,0.606,0.2704,Wed,0
57,50,1A,Superfast,0.7038,0.1026,Mon,0
59,15,3A,Duronto,0.5928,0.7315,Mon,0
40,11,2A,Mail,0.8712,0.2457,Mon,0
53,101,SL,Mail,0.1001,0.1354,Tue,0
49,19,SL,Express,0.9482,0.5556,Fri,0
41,52,2A,Duronto,0.1935,0.1174,Sun,0
32,30,3A,Duronto,0.2807,0.5594,Tue,0
38,93,3A,Duronto,0.8409,0.7132,Fri,1
28,20,1A,Rajdhani,0.4131,0.0702,Thu,0
15,2,1A,Superfast,0.5967,0.6769,Wed,1
